valid,3A1,ALX,ANB,AUO,BHM,DHN,HSV,MDQ,MGM,MOB,MSL,OZR,TCL
2006-01-01 00:00:00,40.4,44.6,39.02,48.20000000000001,48.02,55.94,33.08,31.1,51.98,60.98,35.06,,42.98
2006-01-01 01:00:00,46.4,44.6,39.02,49.4,48.92,55.04,33.98,32.0,53.06,60.98,37.04,57.2,46.04
2006-01-01 02:00:00,46.4,44.6,39.92,48.800000000000004,51.98,55.535,35.96,31.400000000000002,53.96,62.06,37.04,55.4,44.06
2006-01-01 03:00:00,46.4,45.800000000000004,39.92,49.4,48.92,55.67,37.04,32.6,53.96,62.96,41.0,55.4,50.0
2006-01-01 04:00:00,45.199999999999996,46.4,42.08,51.79999999999999,48.02,55.67,37.04,35.6,53.06,62.96,41.0,55.4,53.06
2006-01-01 05:00:00,46.4,46.4,42.98,51.8,50.0,57.14000000000001,39.92,44.0,53.06,64.04,42.08,57.2,55.04
2006-01-01 06:00:00,46.4,46.4,44.06,51.79999999999999,51.08,57.56,42.08,45.800000000000004,53.06,64.04,44.06,57.2,55.04
2006-01-01 07:00:00,46.4,48.199999999999996,46.94,52.4,53.06,59.0,46.04,48.800000000000004,53.96,66.02,50.0,59.0,55.94
2006-01-01 08:00:00,49.4,51.199999999999996,51.98,54.199999999999996,53.96,59.0,50.0,50.6,55.94,68.0,51.98,60.8,57.02
2006-01-01 09:00:00,51.79999999999999,52.4,55.94,55.4,55.04,60.98,53.06,52.7,57.92,69.98,53.96,62.6,57.92
2006-01-01 10:00:00,53.6,54.5,59.0,58.4,57.02,62.06,55.94,53.6,60.98,73.04,55.94,64.4,60.08
2006-01-01 11:00:00,59.0,59.9,60.89,60.79999999999999,59.0,64.94,57.92,56.3,62.06,73.94,62.06,66.2,62.96
2006-01-01 12:00:00,62.0,63.20000000000001,64.94,60.79999999999999,62.96,66.02,60.98,59.0,62.96,75.02,66.92,68.0,64.04
2006-01-01 13:00:00,62.6,64.4,64.94,57.2,64.94,68.0,64.04,60.199999999999996,62.96,73.94,66.02,69.54285714285716,66.02
2006-01-01 14:00:00,63.199999999999996,62.0,63.32,57.20000000000001,62.96,70.196,64.4,60.79999999999999,64.04,73.94,64.94,73.4,66.02
2006-01-01 15:00:00,62.6,60.79999999999999,62.06,57.2,62.06,69.67999999999999,64.04,61.4,64.04,71.06,64.94,72.5,64.94
2006-01-01 16:00:00,62.6,60.8,62.33,59.6,62.06,68.864,62.06,60.8,64.04,69.08,64.28,69.8,64.94
2006-01-01 17:00:00,61.7,60.8,60.85999999999999,60.8,62.06,66.2,62.96,62.6,62.06,71.06,63.62,69.8,64.94
2006-01-01 18:00:00,60.8,60.8,60.44,60.8,62.06,68.53999999999999,60.98,60.8,60.98,71.06,62.96,69.8,64.94
2006-01-01 19:00:00,60.79999999999999,60.79999999999999,60.89,60.79999999999999,62.96,66.65,62.06,60.199999999999996,59.0,69.98,62.06,65.30000000000001,66.02
2006-01-01 20:00:00,60.79999999999999,61.4,60.98,61.4,62.96,64.94,62.06,61.4,62.06,69.98,62.96,65.60000000000001,66.92
2006-01-01 21:00:00,60.79999999999999,62.6,62.78,61.4,64.04,62.465,62.96,62.6,60.08,71.06,64.04,65.67500000000001,68.0
2006-01-01 22:00:00,60.8,62.6,62.72,62.6,64.04,63.32000000000001,62.96,62.6,62.96,71.06,64.94,65.75,68.0
2006-01-01 23:00:00,62.6,64.4,63.635000000000005,62.6,64.94,63.41,64.04,62.6,64.04,71.96,66.02,65.825,69.08
2006-01-02 00:00:00,64.4,64.4,64.67,62.6,66.02,63.92000000000001,64.94,62.6,64.94,71.96,66.92,65.9,69.08
2006-01-02 01:00:00,64.4,67.1,63.32,62.6,64.94,62.96,64.94,62.6,64.94,71.96,66.02,65.97500000000001,69.98
2006-01-02 02:00:00,64.4,63.20000000000001,64.04,62.6,64.94,62.78,64.94,63.5,64.04,71.96,66.02,66.05000000000001,69.08
2006-01-02 03:00:00,66.8,63.199999999999996,64.805,62.6,66.02,62.96000000000001,66.02,63.800000000000004,64.94,71.96,66.02,66.125,69.08
2006-01-02 04:00:00,68.0,62.6,66.44,62.6,66.92,65.26400000000001,64.04,63.199999999999996,66.02,71.96,66.92,66.2,69.08
2006-01-02 05:00:00,68.0,64.4,66.11,62.6,66.92,67.39999999999999,66.02,63.199999999999996,66.02,71.96,68.0,68.9,69.08
2006-01-02 06:00:00,68.0,68.0,66.44,62.6,69.08,69.61999999999999,66.92,65.00000000000001,66.02,71.06,68.0,71.6,69.08
2006-01-02 07:00:00,68.0,68.0,67.82,62.6,69.98,70.22,68.0,65.00000000000001,69.08,71.06,68.0,68.0,69.98
2006-01-02 08:00:00,68.0,68.0,71.96,63.800000000000004,71.96,64.99142857142857,69.08,67.1,73.04,71.06,69.98,66.8,73.04
2006-01-02 09:00:00,69.8,68.9,72.68,65.60000000000001,71.06,66.34400000000001,69.98,69.2,73.94,73.04,71.06,67.39999999999999,73.94
2006-01-02 10:00:00,70.69999999999999,71.6,74.21000000000001,66.8,73.94,69.08,71.06,70.99999999999999,75.02,75.02,73.04,69.8,75.92
2006-01-02 11:00:00,71.6,71.6,75.92,71.6,73.94,71.06,71.96,71.6,78.08,75.92,75.02,71.6,77.0
2006-01-02 12:00:00,74.0,75.2,75.02,75.2,75.92,71.06,73.94,73.4,80.96,78.98,75.02,72.5,80.06
2006-01-02 13:00:00,75.2,77.0,77.0,75.8,77.0,72.08,73.94,73.4,80.96,80.06,75.02,76.1,80.06
2006-01-02 14:00:00,75.2,77.0,75.02,76.39999999999999,75.92,73.22,73.04,75.2,80.96,78.98,71.96,78.8,78.98
2006-01-02 15:00:00,74.30000000000001,75.2,73.94,75.2,75.02,75.02,71.06,72.8,78.98,75.92,69.98,77.0,77.0
2006-01-02 16:00:00,71.6,74.60000000000001,71.06,73.4,73.04,71.96,68.0,70.39999999999999,73.94,71.96,66.92,71.6,73.94
2006-01-02 17:00:00,68.0,71.0,66.02,69.8,69.98,69.08,64.94,67.39999999999999,71.06,69.08,62.96,71.6,71.96
2006-01-02 18:00:00,66.8,68.0,62.96,68.0,68.0,66.92,60.98,63.800000000000004,69.08,68.0,60.98,68.0,69.08
2006-01-02 19:00:00,63.5,68.0,62.96,66.8,64.94,66.14,59.0,61.4,66.92,66.02,59.0,68.0,66.02
2006-01-02 20:00:00,60.199999999999996,68.0,64.04,63.199999999999996,62.96,66.02,57.02,59.0,68.0,62.96,55.94,68.0,64.04
2006-01-02 21:00:00,58.1,68.0,62.510000000000005,64.4,60.8,64.4,55.04,56.6,66.02,62.06,53.06,64.4,62.06
2006-01-02 22:00:00,55.400000000000006,64.4,60.98,62.0,59.0,62.96,53.96,55.4,62.96,60.08,53.06,64.4,60.08
2006-01-02 23:00:00,52.4,61.4,57.92,59.6,55.94,62.06,51.98,51.79999999999999,60.98,55.94,51.08,60.8,57.02
2006-01-03 00:00:00,51.8,59.9,57.02,57.800000000000004,53.96,60.98,50.0,48.2,57.92,57.02,50.0,59.0,55.04
2006-01-03 01:00:00,50.6,57.20000000000001,53.06,56.0,53.06,60.08,48.92,50.0,57.02,53.96,48.92,57.2,53.06
2006-01-03 02:00:00,49.4,55.4,53.06,54.800000000000004,51.08,57.92,48.02,50.0,55.04,53.06,48.02,55.4,51.08
2006-01-03 03:00:00,46.4,53.0,51.08,53.0,48.92,57.02,48.02,48.199999999999996,53.06,53.96,48.02,55.4,50.0
2006-01-03 04:00:00,46.4,51.79999999999999,48.02,51.199999999999996,48.02,55.04,46.94,46.4,50.0,48.02,46.94,55.4,48.02
2006-01-03 05:00:00,46.4,51.8,48.2,48.800000000000004,46.94,53.96,46.04,46.4,48.92,48.92,46.04,51.8,46.94
2006-01-03 06:00:00,46.4,48.2,46.94,47.3,44.96,51.98,46.04,45.800000000000004,48.02,48.92,46.04,51.8,44.96
2006-01-03 07:00:00,46.4,46.4,47.839999999999996,48.20000000000001,46.94,53.06,46.94,46.4,51.08,51.98,46.94,53.6,46.94
2006-01-03 08:00:00,46.4,50.6,50.989999999999995,51.199999999999996,48.92,55.94,48.02,46.4,53.96,55.94,48.02,55.4,50.0
2006-01-03 09:00:00,46.4,51.8,53.96,53.6,50.0,59.0,48.02,46.4,55.94,60.08,50.0,57.2,51.98
2006-01-03 10:00:00,48.800000000000004,53.6,51.98,55.4,51.08,60.98,48.92,49.1,57.92,62.96,50.0,60.8,55.94
2006-01-03 11:00:00,50.0,56.3,54.32,57.20000000000001,51.98,62.96,50.0,48.2,60.98,66.02,51.08,62.6,57.02
2006-01-03 12:00:00,50.9,57.800000000000004,57.02,60.199999999999996,55.04,64.04,50.0,50.0,62.06,69.08,53.96,64.4,60.98
2006-01-03 13:00:00,52.7,59.0,57.92,61.4,57.02,64.94,51.08,51.79999999999999,64.04,69.98,53.96,66.2,62.06
2006-01-03 14:00:00,53.6,60.199999999999996,57.92,60.79999999999999,57.92,66.02,51.98,52.4,64.04,71.06,55.04,66.2,62.96
2006-01-03 15:00:00,53.6,60.79999999999999,57.02,60.79999999999999,57.02,64.94,53.06,52.4,62.96,69.98,53.96,66.2,62.96
2006-01-03 16:00:00,52.4,58.4,53.96,57.2,51.98,60.98,48.92,50.9,57.92,66.02,50.0,60.8,60.08
2006-01-03 17:00:00,46.4,54.5,51.08,53.6,50.0,57.02,46.94,50.0,55.94,60.08,48.02,57.2,53.06
2006-01-03 18:00:00,43.7,51.8,46.04,51.79999999999999,46.04,55.04,44.06,42.800000000000004,53.96,57.92,44.06,55.4,50.0
2006-01-03 19:00:00,41.9,48.2,41.0,49.4,46.94,53.06,42.98,40.4,50.0,50.0,39.92,53.6,48.02
2006-01-03 20:00:00,41.0,44.6,42.08,47.6,44.96,51.98,39.92,37.4,48.92,48.02,42.08,53.6,44.06
2006-01-03 21:00:00,41.0,42.8,39.92,46.4,44.06,48.02,41.0,37.4,48.02,46.04,39.02,50.0,44.06
2006-01-03 22:00:00,44.0,40.4,39.02,45.199999999999996,44.06,46.94,39.92,37.4,44.06,48.92,39.02,50.0,44.06
2006-01-03 23:00:00,44.599999999999994,38.3,39.02,43.4,42.08,48.02,39.02,37.4,42.98,48.92,42.08,46.4,41.0
2006-01-04 00:00:00,46.4,37.4,37.94,42.79999999999999,42.08,46.94,37.94,36.800000000000004,42.08,46.94,39.92,44.6,41.0
2006-01-04 01:00:00,41.6,37.4,37.94,41.6,41.0,46.04,39.02,36.199999999999996,41.0,46.04,39.02,43.7,39.02
2006-01-04 02:00:00,38.6,37.4,37.58,42.199999999999996,41.0,44.06,35.96,35.0,41.0,46.04,39.92,42.8,39.02
2006-01-04 03:00:00,39.199999999999996,34.99999999999999,35.96,41.0,39.92,42.98,35.06,36.2,39.02,44.06,39.02,42.8,37.04
2006-01-04 04:00:00,44.0,33.8,35.06,39.2,39.92,42.98,39.02,36.800000000000004,39.02,44.06,37.94,41.0,37.04
2006-01-04 05:00:00,39.199999999999996,33.8,35.96,39.2,39.92,44.06,35.96,37.400000000000006,37.04,44.96,39.02,41.0,37.04
2006-01-04 06:00:00,42.8,33.8,35.96,38.6,39.02,41.0,35.96,38.3,37.04,44.06,39.02,39.2,37.04
2006-01-04 07:00:00,44.0,33.8,37.04,42.8,46.94,48.92,42.08,41.9,41.0,50.0,44.06,46.4,37.94
2006-01-04 08:00:00,47.0,40.4,44.06,50.0,53.06,53.96,48.02,45.199999999999996,48.02,57.92,51.98,51.8,48.02
2006-01-04 09:00:00,52.4,47.6,50.0,53.6,57.92,57.92,55.94,50.0,55.94,64.04,60.08,57.2,53.96
2006-01-04 10:00:00,56.6,53.6,57.02,56.6,60.98,60.98,60.08,56.6,60.98,66.92,66.02,60.8,62.96
2006-01-04 11:00:00,62.0,57.800000000000004,64.04,60.800000000000004,64.04,64.04,64.94,61.4,68.0,69.08,68.0,64.4,68.0
2006-01-04 12:00:00,66.8,62.0,68.0,63.800000000000004,69.98,66.02,66.92,65.0,69.98,69.98,66.92,66.2,71.06
2006-01-04 13:00:00,68.0,66.8,68.53999999999999,65.60000000000001,69.08,66.02,68.0,67.39999999999999,71.96,71.96,68.0,68.0,71.06
2006-01-04 14:00:00,69.8,68.0,69.08,66.2,69.98,69.08,68.0,68.0,71.06,71.96,68.0,68.0,73.04
2006-01-04 15:00:00,68.60000000000001,68.0,66.92,66.2,68.0,66.92,66.02,68.0,71.06,69.08,66.92,65.3,73.04
2006-01-04 16:00:00,65.6,66.2,60.98,62.6,64.94,64.04,60.98,63.80000000000001,64.04,64.04,60.98,62.6,69.98
2006-01-04 17:00:00,58.4,58.4,55.04,58.4,62.06,55.94,59.0,59.6,59.0,60.08,60.08,60.8,62.06
2006-01-04 18:00:00,52.4,51.79999999999999,53.06,57.800000000000004,60.98,57.92,55.94,58.4,57.92,57.92,57.92,57.2,57.92
2006-01-04 19:00:00,51.8,51.8,55.94,57.800000000000004,55.04,57.02,53.06,54.5,59.0,55.94,59.0,55.4,53.06
2006-01-04 20:00:00,50.9,49.099999999999994,51.98,56.6,51.98,55.04,53.06,47.6,55.04,57.02,57.02,55.4,55.04
2006-01-04 21:00:00,52.4,51.199999999999996,46.94,55.4,50.0,53.96,53.06,47.6,57.02,57.92,53.96,53.6,55.94
2006-01-04 22:00:00,55.4,50.0,44.06,54.800000000000004,48.92,53.96,51.98,51.199999999999996,57.02,57.02,51.98,53.6,57.92
2006-01-04 23:00:00,52.4,48.20000000000001,44.96,53.6,53.96,53.96,51.08,50.0,57.02,55.94,50.0,53.6,59.0
2006-01-05 00:00:00,51.79999999999999,47.0,44.96,53.6,51.08,53.96,48.02,45.199999999999996,57.02,55.04,46.94,51.8,55.94
2006-01-05 01:00:00,49.4,46.4,46.04,53.6,48.92,53.96,44.96,42.8,55.94,55.04,44.96,52.7,53.96
2006-01-05 02:00:00,46.4,47.0,44.96,53.0,42.98,53.78,42.98,42.79999999999999,53.96,55.04,42.98,53.6,51.08
2006-01-05 03:00:00,46.4,46.4,42.98,50.0,46.04,53.72,44.06,42.8,51.98,53.06,42.08,53.6,50.0
2006-01-05 04:00:00,41.0,45.5,41.0,49.4,44.06,54.41,42.98,42.8,50.0,50.0,42.08,53.6,46.94
2006-01-05 05:00:00,41.0,39.2,39.92,48.800000000000004,42.08,53.06,42.08,42.8,48.02,48.92,42.98,50.900000000000006,44.96
2006-01-05 06:00:00,41.0,38.0,39.02,47.0,41.0,51.08,42.08,41.6,46.94,48.02,41.0,48.2,44.06
2006-01-05 07:00:00,41.0,42.79999999999999,46.04,47.0,42.08,53.96,42.08,41.0,50.0,51.08,42.08,53.6,44.06
2006-01-05 08:00:00,41.0,49.4,44.96,51.800000000000004,42.98,55.94,44.06,42.79999999999999,53.06,55.04,44.06,57.2,44.06
2006-01-05 09:00:00,44.6,51.8,44.96,55.4,44.06,60.98,46.04,43.7,55.94,57.92,46.04,60.8,48.02
2006-01-05 10:00:00,46.4,51.79999999999999,46.04,59.0,46.04,64.94,48.02,47.0,57.02,60.08,48.02,64.4,53.06
2006-01-05 11:00:00,49.4,51.199999999999996,46.04,60.79999999999999,51.08,66.92,48.02,48.199999999999996,59.0,60.08,50.0,68.0,55.04
2006-01-05 12:00:00,51.79999999999999,48.2,49.1,59.0,53.96,68.0,48.02,47.3,59.0,60.98,51.98,66.2,57.92
2006-01-05 13:00:00,50.0,50.9,51.98,55.4,55.04,66.02,48.92,46.4,57.02,62.96,51.08,64.4,57.92
2006-01-05 14:00:00,50.0,51.8,53.96,53.0,53.96,64.04,46.94,44.6,55.94,62.06,48.02,62.6,57.02
2006-01-05 15:00:00,48.20000000000001,53.6,51.08,52.4,51.98,60.98,42.98,41.6,55.94,60.08,41.0,60.8,55.94
2006-01-05 16:00:00,45.5,53.6,48.92,50.0,48.92,57.02,39.92,41.0,53.96,57.02,39.92,57.2,53.06
2006-01-05 17:00:00,41.0,51.199999999999996,46.94,47.0,46.94,51.98,37.94,37.4,51.98,55.04,39.92,51.8,51.08
2006-01-05 18:00:00,37.4,47.3,44.96,46.4,42.98,48.92,39.02,37.4,48.92,53.06,39.02,50.0,50.0
2006-01-05 19:00:00,37.4,46.4,42.98,44.6,41.0,48.02,39.02,37.4,46.94,51.98,39.02,48.2,44.06
2006-01-05 20:00:00,37.4,45.5,41.9,42.79999999999999,39.02,46.94,39.02,37.4,46.04,50.0,39.02,48.2,42.08
2006-01-05 21:00:00,37.4,42.199999999999996,40.1,42.79999999999999,39.02,46.04,39.02,37.4,44.96,50.0,39.92,46.4,42.08
2006-01-05 22:00:00,37.4,41.0,41.0,41.6,39.92,44.06,37.94,37.4,44.06,48.02,39.02,46.4,41.0
2006-01-05 23:00:00,37.4,39.800000000000004,41.0,39.2,39.02,44.06,37.94,37.4,42.98,46.04,37.94,44.6,39.02
2006-01-06 00:00:00,37.4,40.4,41.0,39.2,39.02,42.98,37.94,37.4,42.08,44.06,37.04,42.8,37.94
2006-01-06 01:00:00,37.4,41.0,41.0,39.2,39.02,42.98,37.94,37.4,42.08,42.08,37.04,42.8,37.04
2006-01-06 02:00:00,37.4,41.0,41.0,39.2,39.02,41.0,37.04,37.4,42.08,42.08,37.04,41.0,37.04
2006-01-06 03:00:00,37.4,39.800000000000004,41.0,39.2,39.02,41.0,37.04,35.6,42.08,39.02,35.06,41.0,37.94
2006-01-06 04:00:00,37.4,39.2,41.0,39.2,39.02,41.0,35.96,35.6,42.08,37.94,35.06,39.2,37.94
2006-01-06 05:00:00,37.4,39.2,39.92,38.0,37.94,41.0,35.96,35.6,42.08,35.06,35.06,39.800000000000004,37.94
2006-01-06 06:00:00,35.6,39.2,39.92,37.4,37.94,41.0,35.96,35.6,42.08,35.06,35.06,40.4,39.02
2006-01-06 07:00:00,35.6,39.2,39.92,38.0,37.04,42.08,35.96,35.6,42.08,37.94,35.06,41.0,39.02
2006-01-06 08:00:00,35.6,39.2,39.92,40.4,37.04,42.98,35.96,35.6,42.08,42.08,35.06,42.8,39.02
2006-01-06 09:00:00,36.800000000000004,41.0,39.92,42.79999999999999,37.94,42.98,37.04,35.6,42.98,42.98,35.96,42.8,37.94
2006-01-06 10:00:00,37.4,39.2,39.92,41.6,37.94,46.04,35.96,35.6,42.98,44.96,35.96,42.8,39.02
2006-01-06 11:00:00,36.199999999999996,39.2,39.92,41.0,37.94,44.96,37.04,36.5,42.98,42.08,35.96,42.8,39.02
2006-01-06 12:00:00,35.6,39.2,39.92,40.4,39.02,44.96,35.96,35.6,42.08,42.08,37.04,42.8,39.92
2006-01-06 13:00:00,36.199999999999996,39.2,39.02,39.2,37.94,44.96,37.04,35.6,42.08,41.0,37.04,42.8,39.92
2006-01-06 14:00:00,35.6,38.3,39.02,39.2,37.04,42.98,37.04,35.6,41.0,42.08,37.94,42.8,39.92
2006-01-06 15:00:00,35.6,37.4,39.02,38.6,37.04,42.08,37.04,35.6,41.0,41.0,37.94,42.8,39.92
2006-01-06 16:00:00,35.6,37.4,37.94,37.4,37.04,41.0,35.96,35.6,39.92,39.92,37.04,41.0,39.02
2006-01-06 17:00:00,35.6,37.4,37.04,37.4,35.96,39.92,35.96,35.6,39.92,39.02,35.96,41.0,39.02
2006-01-06 18:00:00,35.6,37.4,37.04,37.4,35.96,39.92,35.06,35.0,39.02,37.04,35.96,41.0,37.94
2006-01-06 19:00:00,33.8,37.4,37.04,35.6,35.06,39.92,33.08,33.8,37.94,37.04,35.06,39.2,37.94
2006-01-06 20:00:00,32.9,33.8,35.96,33.8,33.08,37.94,32.0,33.8,35.96,37.04,30.92,37.4,35.96
2006-01-06 21:00:00,32.0,33.8,35.96,32.6,32.0,35.96,30.02,33.199999999999996,33.08,33.08,32.0,35.6,32.0
2006-01-06 22:00:00,32.0,32.0,33.08,30.2,30.02,33.08,28.04,32.0,32.0,30.92,28.94,33.8,30.92
2006-01-06 23:00:00,30.8,30.8,33.98,28.399999999999995,30.02,33.08,28.94,29.0,30.02,30.92,28.94,32.0,28.94
2006-01-07 00:00:00,28.399999999999995,31.400000000000002,30.02,28.399999999999995,28.04,32.0,28.04,29.299999999999997,30.02,30.02,28.04,30.2,26.96
2006-01-07 01:00:00,31.1,29.299999999999997,28.04,28.399999999999995,30.02,30.02,28.04,28.4,28.04,26.06,30.02,30.2,30.02
2006-01-07 02:00:00,29.299999999999997,29.299999999999997,30.02,28.399999999999995,30.92,30.92,28.04,30.2,30.02,26.96,28.94,30.2,28.94
2006-01-07 03:00:00,29.0,31.400000000000002,30.02,30.2,30.02,30.92,28.94,31.400000000000002,30.02,24.08,28.94,28.4,26.96
2006-01-07 04:00:00,29.599999999999998,32.0,28.94,29.0,28.94,30.92,28.04,32.0,30.02,26.06,28.04,28.4,26.06
2006-01-07 05:00:00,28.4,32.0,30.02,30.2,28.94,30.02,28.04,29.0,28.04,24.08,26.96,26.6,26.06
2006-01-07 06:00:00,28.399999999999995,32.0,28.94,30.2,30.02,28.94,26.06,29.299999999999997,28.04,24.98,28.04,26.6,26.06
2006-01-07 07:00:00,30.2,32.0,30.02,30.2,30.92,32.0,28.04,30.2,30.02,28.94,30.02,30.2,28.04
2006-01-07 08:00:00,32.6,32.0,33.98,34.4,33.98,35.06,33.98,32.6,35.06,35.96,33.08,33.8,33.08
2006-01-07 09:00:00,36.800000000000004,35.599999999999994,37.94,36.800000000000004,37.94,39.02,37.04,36.5,39.02,41.0,37.94,39.2,37.94
2006-01-07 10:00:00,40.4,39.199999999999996,41.0,40.4,41.0,42.08,39.92,39.2,42.98,44.06,42.08,42.8,42.98
2006-01-07 11:00:00,43.4,42.8,43.64,43.0,44.6,44.72,43.16,42.8,46.489999999999995,47.93,45.08,45.199999999999996,45.68
2006-01-07 12:00:00,46.4,45.8,46.28,45.60000000000001,48.2,47.36,46.4,46.4,50.0,51.8,48.08,47.6,48.379999999999995
2006-01-07 13:00:00,48.800000000000004,48.800000000000004,48.92,48.20000000000001,50.0,50.0,48.92,47.6,51.08,53.06,51.08,50.0,51.08
2006-01-07 14:00:00,49.85,51.8,51.08,48.20000000000001,51.08,51.08,50.0,50.0,51.98,55.04,51.98,51.8,53.06
2006-01-07 15:00:00,50.9,51.8,50.0,48.2,50.0,50.0,50.0,49.1,51.98,51.98,51.08,51.8,51.08
2006-01-07 16:00:00,47.6,50.0,46.04,45.800000000000004,48.02,48.02,46.04,46.4,48.92,48.02,48.02,46.4,48.92
2006-01-07 17:00:00,44.6,43.7,41.0,42.199999999999996,44.96,44.06,42.08,45.5,44.96,44.96,44.96,44.6,48.02
2006-01-07 18:00:00,43.4,38.6,35.96,40.4,44.06,41.0,39.92,44.6,41.0,42.08,44.96,42.8,46.94
2006-01-07 19:00:00,41.9,36.199999999999996,33.98,39.2,44.06,42.08,39.92,41.6,42.08,41.0,44.06,41.0,44.06
2006-01-07 20:00:00,42.79999999999999,33.8,33.08,37.4,44.96,39.92,39.92,42.79999999999999,41.0,42.08,44.06,39.2,44.06
2006-01-07 21:00:00,42.8,32.6,33.98,37.4,44.06,39.02,39.92,42.79999999999999,41.0,42.08,42.08,37.4,42.98
2006-01-07 22:00:00,42.199999999999996,33.199999999999996,30.92,36.199999999999996,44.96,37.04,39.02,42.79999999999999,39.92,44.06,42.08,37.4,42.08
2006-01-07 23:00:00,42.79999999999999,32.6,32.0,35.6,44.06,37.04,37.94,42.8,39.02,39.02,44.06,37.4,42.08
2006-01-08 00:00:00,41.0,32.9,30.92,35.6,42.08,37.04,39.02,42.79999999999999,35.06,44.06,42.08,35.599999999999994,41.0
2006-01-08 01:00:00,41.0,32.9,30.92,33.8,42.98,35.06,37.94,44.0,33.08,46.94,42.98,33.8,42.98
2006-01-08 02:00:00,41.0,32.0,30.02,33.8,42.98,35.06,35.06,42.800000000000004,33.08,46.94,42.08,33.8,42.98
2006-01-08 03:00:00,41.0,32.0,30.02,33.8,42.08,33.98,35.06,36.5,32.0,48.02,41.0,33.8,42.08
2006-01-08 04:00:00,41.0,32.0,30.02,33.8,42.98,35.06,35.06,36.199999999999996,33.08,48.02,42.08,32.0,42.08
2006-01-08 05:00:00,39.2,32.0,29.48,33.199999999999996,44.06,35.06,35.06,36.800000000000004,32.0,48.92,41.0,32.9,42.98
2006-01-08 06:00:00,39.2,32.0,28.94,33.8,46.04,35.06,35.96,41.0,33.08,44.06,39.92,33.8,44.06
2006-01-08 07:00:00,41.0,32.0,35.06,37.4,48.92,41.0,42.98,42.8,37.94,50.0,44.96,39.2,46.94
2006-01-08 08:00:00,46.4,41.900000000000006,42.98,43.4,51.98,48.92,48.92,47.6,53.06,59.0,50.0,46.4,53.06
2006-01-08 09:00:00,51.199999999999996,48.2,57.02,51.800000000000004,57.02,57.92,53.96,51.8,59.0,66.02,55.94,57.2,59.0
2006-01-08 10:00:00,53.6,56.6,60.08,57.199999999999996,60.98,62.06,57.92,56.0,64.94,66.02,60.98,62.6,64.04
2006-01-08 11:00:00,57.199999999999996,60.79999999999999,64.04,63.199999999999996,62.96,64.94,62.06,62.0,68.0,68.0,64.04,66.2,66.02
2006-01-08 12:00:00,62.6,65.0,64.94,65.0,64.94,68.0,64.94,63.5,69.08,66.92,68.0,68.0,69.08
2006-01-08 13:00:00,66.2,68.0,66.92,66.8,66.92,68.0,66.02,65.0,71.06,69.08,68.0,69.8,71.96
2006-01-08 14:00:00,68.0,68.0,68.0,66.8,69.08,68.0,66.92,66.2,71.06,69.08,69.08,68.0,73.04
2006-01-08 15:00:00,68.0,68.0,68.0,65.60000000000001,66.92,66.02,66.92,65.60000000000001,69.98,66.92,69.08,66.2,71.06
2006-01-08 16:00:00,66.8,68.0,64.94,63.800000000000004,64.94,62.96,64.94,64.4,66.92,64.04,66.92,64.4,68.0
2006-01-08 17:00:00,63.5,62.6,62.06,62.0,64.94,59.0,62.96,63.5,62.96,60.08,64.94,60.8,66.02
2006-01-08 18:00:00,60.8,59.9,62.96,59.0,62.96,57.02,62.06,62.6,60.08,60.08,64.04,57.2,64.94
2006-01-08 19:00:00,60.8,60.8,62.06,56.6,62.96,55.94,62.06,60.8,60.08,59.0,64.04,55.4,64.04
2006-01-08 20:00:00,60.79999999999999,59.0,60.98,55.4,60.98,57.02,62.06,60.8,57.92,59.0,62.96,55.4,60.98
2006-01-08 21:00:00,59.0,58.4,60.08,55.4,60.08,55.94,60.08,60.8,57.92,57.02,62.06,55.4,60.08
2006-01-08 22:00:00,59.0,58.1,60.98,55.4,60.08,55.04,59.0,59.0,55.94,55.04,62.06,55.4,57.92
2006-01-08 23:00:00,58.1,57.2,60.89,55.4,60.08,55.04,57.92,59.0,53.96,57.02,60.08,55.4,57.92
2006-01-09 00:00:00,57.20000000000001,57.20000000000001,60.98,54.800000000000004,60.08,53.96,57.92,59.0,53.96,51.98,59.0,55.4,59.0
2006-01-09 01:00:00,57.800000000000004,53.6,60.08,54.199999999999996,60.08,55.04,57.92,59.0,55.04,53.06,57.92,55.4,57.02
2006-01-09 02:00:00,57.20000000000001,52.4,60.98,53.6,60.08,55.04,57.92,59.0,53.06,50.0,59.0,55.4,57.02
2006-01-09 03:00:00,57.2,51.8,60.08,53.6,60.08,55.04,57.92,59.0,53.96,50.0,59.0,55.4,55.04
2006-01-09 04:00:00,56.3,51.8,59.0,53.6,60.08,55.04,57.92,59.0,53.06,51.08,59.0,53.6,55.94
2006-01-09 05:00:00,53.6,51.8,60.08,51.79999999999999,60.8,55.04,57.92,59.0,55.94,51.98,60.08,54.199999999999996,57.92
2006-01-09 06:00:00,53.6,53.6,59.0,53.0,60.08,53.78,57.92,59.0,53.96,53.06,60.08,53.6,57.92
2006-01-09 07:00:00,54.800000000000004,53.0,60.08,53.6,60.98,56.21,57.92,59.0,59.0,57.02,60.08,55.625,59.0
2006-01-09 08:00:00,57.800000000000004,55.4,62.96,57.199999999999996,62.06,59.63,57.92,59.6,62.06,64.04,60.98,57.65,62.06
